transaction_id,customer_id,timestamp,amount,location,device,is_fraud
T_1008399,C_00056,2024-10-04 04:58:38.322972,258.43,London,Mobile,0
T_1008400,C_00570,2024-02-02 14:56:48.539718,235.74,London,Tablet,0
T_1008401,C_00932,2024-03-27 02:08:11.945304,221.62,Mumbai,Tablet,0
T_1008402,C_00457,2024-02-06 00:15:30.204713,112.59,Unknown,Mobile,0
T_1008403,C_00966,2024-04-19 15:27:41.498773,234.1,San Francisco,Mobile,0
T_1008404,C_00364,2024-03-25 12:11:48.540126,186.89,Tokyo,Mobile,0
T_1008405,C_00285,2024-05-09 15:46:41.642181,142.59,San Francisco,Mobile,0
T_1008406,C_00995,2024-03-28 23:40:42.316038,123.16,San Francisco,Tablet,0
T_1008407,C_00805,2024-05-02 20:03:16.709676,253.2,London,Desktop,0
T_1008408,C_00487,2024-04-21 14:42:38.171775,73.55,Unknown,Tablet,0
T_1008409,C_00193,2024-05-21 22:40:11.217422,57.21,New York,Desktop,0
T_1008410,C_00975,2024-11-30 03:46:24.588364,297.64,Mumbai,Desktop,0
T_1008411,C_00566,2024-10-19 22:55:50.942792,1230.56,Unknown,Tablet,1
T_1008412,C_00343,2024-10-02 20:36:10.417299,181.59,Mumbai,Mobile,0
T_1008413,C_00439,2024-03-01 15:09:03.819330,193.48,Unknown,Mobile,0
T_1008414,C_00724,2024-05-09 11:50:19.068657,32.35,Unknown,Mobile,0
T_1008415,C_00823,2024-07-01 15:17:39.714305,1213.56,Unknown,Desktop,1
T_1008416,C_00197,2024-08-31 07:12:56.565410,266.12,Unknown,Mobile,0
T_1008417,C_00752,2024-07-23 16:06:06.819870,276.67,Tokyo,Mobile,0
T_1008418,C_00338,2024-03-07 10:25:23.406152,3001.82,Unknown,Tablet,1
T_1008419,C_00062,2024-05-26 02:36:04.134936,55.12,Mumbai,Tablet,0
T_1008420,C_00876,2024-02-12 23:04:21.773436,20.12,New York,Tablet,0
T_1008421,C_00625,2024-11-27 19:44:07.513026,99.25,London,Tablet,0
T_1008422,C_00800,2024-01-15 11:33:45.194668,142.63,Tokyo,Tablet,0
T_1008423,C_00942,2024-09-16 11:56:21.672037,176.68,Unknown,Tablet,0
T_1008424,C_00196,2024-06-16 10:22:31.367052,156.86,San Francisco,Tablet,0
T_1008425,C_00981,2024-06-28 12:36:14.056524,25.41,San Francisco,Tablet,0
T_1008426,C_00416,2024-11-20 14:05:22.741010,56.27,Mumbai,Desktop,0
T_1008427,C_00706,2024-01-19 08:43:41.333052,48.39,London,Tablet,0
T_1008428,C_00953,2024-08-21 19:57:39.496804,286.11,New York,Tablet,0
T_1008429,C_00404,2024-11-08 11:29:36.026352,286.1,Tokyo,Desktop,0
T_1008430,C_00112,2024-10-04 09:20:15.594463,253.89,Unknown,Mobile,0
T_1008431,C_00359,2024-04-23 13:27:52.155699,160.61,London,Emulator,1
T_1008432,C_00025,2024-01-05 17:12:36.658609,164.8,Mumbai,Mobile,0
T_1008433,C_00617,2024-08-12 14:02:18.415780,7.1,San Francisco,Desktop,0
T_1008434,C_00301,2024-07-23 05:32:44.225084,162.06,New York,Desktop,0
T_1008435,C_00287,2024-07-28 17:48:28.162435,250.1,San Francisco,Tablet,0
T_1008436,C_00626,2024-12-19 19:09:49.313164,173.73,Mumbai,Desktop,0
T_1008437,C_00783,2024-08-23 06:02:57.930209,191.6,Mumbai,Desktop,0
T_1008438,C_00446,2024-05-02 03:23:24.123655,75.07,Unknown,Tablet,0
T_1008439,C_00801,2024-08-21 13:55:38.397018,294.84,Tokyo,Mobile,0
T_1008440,C_00816,2024-01-12 02:42:08.707280,127.99,London,Mobile,0
T_1008441,C_00531,2024-06-05 20:17:45.563240,263.13,Mumbai,Desktop,0
T_1008442,C_00711,2024-08-11 10:28:54.247421,163.62,Unknown,Tablet,0
T_1008443,C_00969,2024-09-03 13:11:23.115025,149.75,Unknown,Desktop,0
T_1008444,C_00058,2024-01-21 01:39:45.383952,190.8,New York,Desktop,0
T_1008445,C_00181,2024-03-09 19:08:14.157170,163.19,New York,Mobile,0
T_1008446,C_00837,2024-06-03 14:34:19.164365,30.99,London,Tablet,0
T_1008447,C_00616,2024-05-16 21:03:15.049514,225.23,New York,Desktop,0
T_1008448,C_00521,2024-04-27 21:51:19.615456,217.01,New York,Tablet,0
T_1008449,C_00640,2024-02-09 09:20:40.155918,56.04,New York,Mobile,0
T_1008450,C_00540,2024-10-29 08:16:14.986212,146.7,London,Mobile,0
T_1008451,C_00231,2024-03-22 10:41:48.163003,137.34,Mumbai,Tablet,0
T_1008452,C_00567,2024-04-26 05:31:18.329583,138.3,Unknown,Mobile,0
T_1008453,C_00054,2024-01-19 22:49:27.209501,164.09,London,Tablet,0
T_1008454,C_00958,2024-01-09 07:30:28.495057,219.45,New York,Mobile,0
T_1008455,C_00706,2024-05-29 14:26:38.187687,91.59,London,Mobile,0
T_1008456,C_00840,2024-04-11 01:28:11.296047,99.35,New York,Mobile,0
T_1008457,C_00928,2024-08-24 13:27:21.941477,240.26,Unknown,Tablet,0
T_1008458,C_00738,2024-12-10 17:33:29.472534,141.85,New York,Desktop,0
T_1008459,C_00606,2024-06-15 17:55:25.368939,294.48,Tokyo,Tablet,0
T_1008460,C_00183,2024-11-01 02:35:35.620928,98.31,New York,Tablet,0
T_1008461,C_00830,2024-10-23 14:08:12.466902,293.71,San Francisco,Desktop,0
T_1008462,C_00109,2024-06-20 12:23:24.531385,268.5,Tokyo,Mobile,0
T_1008463,C_00554,2024-01-24 08:39:26.819661,247.66,Unknown,Desktop,0
T_1008464,C_00270,2024-09-21 12:47:14.708224,143.37,San Francisco,Desktop,0
T_1008465,C_00125,2024-04-04 07:36:25.162581,118.64,Mumbai,Tablet,0
T_1008466,C_00024,2024-07-18 20:40:00.322395,196.26,Unknown,Mobile,0
T_1008467,C_00955,2024-02-15 14:45:29.225538,173.69,Unknown,Desktop,0
T_1008468,C_00083,2024-03-07 19:36:39.500764,776.35,New York,Emulator,1
T_1008469,C_00856,2024-06-08 09:29:06.449340,45.46,Tokyo,Tablet,0
T_1008470,C_00205,2024-03-03 19:47:20.163730,202.91,San Francisco,Desktop,0
T_1008471,C_00729,2024-02-11 01:12:54.739143,86.47,San Francisco,Mobile,0
T_1008472,C_00676,2024-03-17 00:07:14.038491,94.86,London,Tablet,0
T_1008473,C_00802,2024-06-15 10:01:07.655099,40.97,San Francisco,Mobile,0
T_1008474,C_00232,2024-09-14 17:40:25.163099,289.98,Mumbai,Mobile,0
T_1008475,C_00561,2024-02-29 15:10:31.734029,133.6,Unknown,Desktop,0
T_1008476,C_00180,2024-08-26 09:42:31.651813,110.18,New York,Mobile,0
T_1008477,C_00748,2024-11-19 20:32:24.825547,4053.74,Unknown,Mobile,1
T_1008478,C_00009,2024-09-09 12:21:53.975186,49.33,Unknown,Mobile,0
T_1008479,C_00847,2024-07-02 12:57:15.001481,92.56,San Francisco,Mobile,0
T_1008480,C_00200,2024-02-24 09:19:11.031055,283.02,Unknown,Mobile,0
T_1008481,C_00559,2024-07-27 10:50:16.032532,210.48,New York,Mobile,0
T_1008482,C_00433,2024-05-02 04:14:59.578745,187.12,New York,Mobile,0
T_1008483,C_00337,2024-11-16 00:26:54.465492,73.33,Mumbai,Desktop,0
T_1008484,C_00244,2024-12-13 04:01:09.466854,279.66,San Francisco,Tablet,0
T_1008485,C_00850,2024-01-07 21:19:17.376447,708.2,Tokyo,Emulator,1
T_1008486,C_00767,2024-01-15 17:27:51.602736,145.27,Mumbai,Desktop,0
T_1008487,C_00137,2024-05-24 16:49:36.361583,175.26,New York,Tablet,0
T_1008488,C_00151,2024-06-15 16:35:50.300862,212.4,San Francisco,Mobile,0
T_1008489,C_00133,2024-09-25 18:13:00.620855,59.72,London,Desktop,0
T_1008490,C_00453,2024-08-27 23:29:06.301888,242.65,Mumbai,Tablet,0
T_1008491,C_00545,2024-10-18 06:17:04.569723,64.68,London,Mobile,0
T_1008492,C_00160,2024-07-05 07:40:31.379143,126.04,New York,Desktop,0
T_1008493,C_00309,2024-11-04 22:23:32.566327,176.79,Tokyo,Mobile,0
T_1008494,C_00014,2024-03-07 03:02:04.835861,214.39,Tokyo,Tablet,0
T_1008495,C_00731,2024-07-18 05:22:22.124675,15.49,New York,Tablet,0
T_1008496,C_00323,2024-07-29 08:02:05.807284,124.1,Mumbai,Tablet,0
T_1008497,C_00276,2024-06-20 21:53:10.865198,68.65,New York,Tablet,0
T_1008498,C_00363,2024-09-14 21:55:30.898044,226.69,London,Desktop,0
T_1008499,C_00358,2024-10-26 19:36:11.642747,145.29,Unknown,Mobile,0
T_1008500,C_00431,2024-06-14 12:55:10.577251,98.32,Mumbai,Desktop,0
T_1008501,C_00381,2024-04-14 19:58:43.463607,170.55,Mumbai,Mobile,0
T_1008502,C_00369,2024-12-09 18:58:00.695365,224.78,New York,Tablet,0
T_1008503,C_00919,2024-03-11 21:56:25.015842,171.16,Mumbai,Desktop,0
T_1008504,C_00726,2024-10-20 03:20:40.408991,92.34,Tokyo,Desktop,0
T_1008505,C_00923,2024-04-19 20:28:15.944625,88.86,New York,Tablet,0
T_1008506,C_00515,2024-02-28 08:43:57.730000,2410.51,Tokyo,Mobile,1
T_1008507,C_00374,2024-07-17 06:13:14.850461,156.25,Unknown,Desktop,0
T_1008508,C_00093,2024-03-23 21:16:36.016451,171.44,Tokyo,Tablet,0
T_1008509,C_00385,2024-09-07 07:28:41.806863,92.23,Mumbai,Mobile,0
T_1008510,C_00799,2024-03-03 03:50:13.291805,174.21,Tokyo,Desktop,0
T_1008511,C_00883,2024-04-18 08:14:58.708077,66.87,London,Tablet,0
T_1008512,C_00432,2024-04-25 08:09:11.053186,39.03,Unknown,Tablet,0
T_1008513,C_00460,2024-02-05 09:34:05.491771,170.48,Mumbai,Desktop,0
T_1008514,C_00163,2024-10-15 19:58:33.698733,144.52,Mumbai,Tablet,0
T_1008515,C_00440,2024-12-12 18:52:00.996387,117.81,San Francisco,Mobile,0
T_1008516,C_00176,2024-02-17 19:46:49.043276,191.66,London,Desktop,0
T_1008517,C_00184,2024-03-31 08:48:45.544041,64.85,Unknown,Desktop,0
T_1008518,C_00778,2024-08-06 03:48:47.205670,64.03,Mumbai,Tablet,0
T_1008519,C_00540,2024-06-28 09:55:16.458525,217.91,Mumbai,Tablet,0
T_1008520,C_00987,2024-07-14 07:10:21.776471,55.93,Unknown,Desktop,0
T_1008521,C_00439,2024-01-07 18:03:26.702804,242.8,Tokyo,Mobile,0
T_1008522,C_00526,2024-10-23 03:06:53.204152,238.47,Mumbai,Mobile,0
T_1008523,C_00778,2024-02-01 13:18:09.137213,420.15,Tokyo,Emulator,1
T_1008524,C_00990,2024-12-19 20:51:03.593441,254.24,Mumbai,Tablet,0
T_1008525,C_00908,2024-03-18 19:00:53.913093,4321.45,London,Tablet,1
T_1008526,C_00426,2024-04-05 01:11:42.906953,118.09,Tokyo,Emulator,1
T_1008527,C_00932,2024-09-18 23:19:48.976815,299.08,London,Mobile,0
T_1008528,C_00185,2024-08-03 20:55:23.038777,136.19,San Francisco,Desktop,0
T_1008529,C_00529,2024-09-11 20:03:53.834969,176.29,San Francisco,Mobile,0
T_1008530,C_00775,2024-09-29 05:25:54.226306,69.4,Mumbai,Mobile,0
T_1008531,C_00440,2024-09-12 18:19:36.644270,178.64,Unknown,Mobile,0
T_1008532,C_00121,2024-03-11 14:17:17.501269,254.85,Tokyo,Tablet,0
T_1008533,C_00953,2024-05-01 20:23:15.882833,178.91,Mumbai,Tablet,0
T_1008534,C_00434,2024-01-24 03:05:22.668488,156.95,Mumbai,Desktop,0
T_1008535,C_00244,2024-03-30 01:11:59.543641,49.56,Tokyo,Mobile,0
T_1008536,C_00167,2024-12-30 01:32:09.611542,229.24,San Francisco,Tablet,0
T_1008537,C_00656,2024-01-04 16:51:46.820946,204.62,Unknown,Desktop,0
T_1008538,C_00696,2024-03-21 02:26:01.399978,33.31,Tokyo,Desktop,0
T_1008539,C_00074,2024-10-05 22:10:28.396166,124.15,London,Mobile,0
T_1008540,C_00608,2024-06-27 07:43:59.966275,72.81,Mumbai,Mobile,0
T_1008541,C_00045,2024-05-21 14:15:27.917803,220.84,Tokyo,Tablet,0
T_1008542,C_00736,2024-09-20 20:58:09.009763,289.73,Mumbai,Desktop,0
T_1008543,C_00745,2024-02-25 03:43:21.390522,122.63,Tokyo,Desktop,0
T_1008544,C_00835,2024-03-04 05:27:24.608065,211.46,Tokyo,Desktop,0
T_1008545,C_00048,2024-02-27 10:10:41.520750,45.45,New York,Desktop,0
T_1008546,C_00944,2024-06-18 22:26:32.755271,220.78,Unknown,Tablet,0
T_1008547,C_00550,2024-09-08 12:13:07.079501,66.34,Unknown,Mobile,0
T_1008548,C_00939,2024-08-18 14:01:52.319852,241.02,Unknown,Mobile,0
T_1008549,C_00695,2024-09-19 09:38:25.957349,157.91,San Francisco,Mobile,0
T_1008550,C_00785,2024-10-21 03:34:14.293139,121.2,San Francisco,Tablet,0
T_1008551,C_00886,2024-04-27 17:33:20.880501,202.9,Unknown,Tablet,0
T_1008552,C_00324,2024-10-25 19:50:18.405430,8.3,London,Tablet,0
T_1008553,C_00266,2024-06-22 16:18:21.653706,114.24,San Francisco,Mobile,0
T_1008554,C_00050,2024-01-18 16:18:05.037302,220.07,Unknown,Desktop,0
T_1008555,C_00169,2024-07-22 14:14:46.195338,273.43,Tokyo,Mobile,0
T_1008556,C_00336,2024-01-30 14:14:22.859118,218.22,Mumbai,Tablet,0
T_1008557,C_00981,2024-08-02 13:27:56.082889,98.36,New York,Mobile,0
T_1008558,C_00333,2024-09-29 20:59:35.875424,231.37,Mumbai,Desktop,0
T_1008559,C_00401,2024-06-27 03:53:48.632086,210.27,New York,Mobile,0
T_1008560,C_00550,2024-08-28 13:51:55.800927,92.52,San Francisco,Desktop,0
T_1008561,C_00876,2024-12-24 09:26:28.233844,44.39,London,Tablet,0
T_1008562,C_00507,2024-04-29 07:32:31.791636,9.8,New York,Tablet,0
T_1008563,C_00018,2024-07-29 21:34:16.613780,184.87,San Francisco,Tablet,0
T_1008564,C_00381,2024-04-02 14:28:41.929377,3360.91,Unknown,Tablet,1
T_1008565,C_00963,2024-06-20 20:54:56.036377,28.96,London,Mobile,0
T_1008566,C_00095,2024-03-21 06:43:05.154030,272.59,Mumbai,Desktop,0
T_1008567,C_00150,2024-07-05 06:15:02.680863,1250.19,London,Tablet,1
T_1008568,C_00371,2024-07-02 20:38:17.022792,148.71,Mumbai,Desktop,0
T_1008569,C_00965,2024-05-27 20:27:41.954061,265.05,New York,Mobile,0
T_1008570,C_00703,2024-08-21 13:05:22.243275,282.5,Unknown,Mobile,0
T_1008571,C_00632,2024-10-25 13:14:33.880820,255.26,San Francisco,Desktop,0
T_1008572,C_00385,2024-04-22 15:45:29.002769,28.55,San Francisco,Mobile,0
T_1008573,C_00651,2024-04-18 16:17:58.583063,147.69,Unknown,Desktop,1
T_1008574,C_00294,2024-11-20 22:22:14.243546,13.8,Mumbai,Mobile,0
T_1008575,C_00133,2024-01-10 19:03:17.410158,176.09,Unknown,Tablet,0
T_1008576,C_00854,2024-04-25 03:52:06.356177,182.18,Mumbai,Desktop,0
T_1008577,C_00603,2024-11-01 13:33:54.140941,86.45,New York,Mobile,0
T_1008578,C_00918,2024-04-04 07:48:48.812252,3208.08,Unknown,Mobile,1
T_1008579,C_00746,2024-01-21 23:22:42.789498,269.99,San Francisco,Desktop,0
T_1008580,C_00163,2024-08-23 01:08:37.268043,28.95,Mumbai,Desktop,0
T_1008581,C_00278,2024-08-28 06:27:15.844769,166.85,New York,Mobile,0
T_1008582,C_00524,2024-07-03 14:07:16.335981,53.17,Mumbai,Mobile,0
T_1008583,C_00043,2024-01-17 14:32:45.933315,115.47,London,Desktop,0
T_1008584,C_00628,2024-05-23 02:59:58.510530,22.53,New York,Mobile,0
T_1008585,C_00030,2024-05-08 10:44:18.149443,11.34,London,Mobile,0
T_1008586,C_00124,2024-08-13 02:48:26.579261,244.29,Unknown,Tablet,0
T_1008587,C_00316,2024-04-29 05:42:16.422616,216.09,Tokyo,Mobile,0
T_1008588,C_00861,2024-06-20 18:02:23.587088,31.5,San Francisco,Desktop,0
T_1008589,C_00675,2024-06-11 06:39:59.930864,261.97,Unknown,Mobile,0
T_1008590,C_00895,2024-05-17 16:49:04.947926,107.33,Mumbai,Desktop,0
T_1008591,C_00006,2024-10-13 12:16:46.156575,30.53,New York,Mobile,0
T_1008592,C_00714,2024-10-25 01:48:30.058875,188.97,London,Mobile,0
T_1008593,C_00480,2024-01-03 17:09:10.549775,273.69,Mumbai,Desktop,0
T_1008594,C_00044,2024-02-02 01:21:00.825473,26.69,Mumbai,Desktop,0
T_1008595,C_00388,2024-10-14 19:37:34.449248,158.88,Mumbai,Tablet,0
T_1008596,C_00392,2024-09-08 10:55:58.079398,64.3,Tokyo,Tablet,0
T_1008597,C_00779,2024-07-02 11:30:51.674641,58.76,Tokyo,Mobile,0
T_1008598,C_00584,2024-05-29 02:12:32.962192,13.19,Tokyo,Desktop,0
T_1008599,C_00724,2024-11-19 14:16:19.982560,582.64,Tokyo,Emulator,1
T_1008600,C_00833,2024-05-16 17:17:46.384781,19.32,London,Tablet,0
T_1008601,C_00446,2024-03-04 02:05:37.764545,187.86,Unknown,Mobile,0
T_1008602,C_00179,2024-01-04 05:33:08.647621,35.69,San Francisco,Desktop,0
T_1008603,C_00539,2024-05-10 01:20:06.423242,15.51,San Francisco,Mobile,0
T_1008604,C_00066,2024-04-09 18:00:18.430424,122.26,New York,Desktop,0
T_1008605,C_00127,2024-07-26 12:42:46.827447,17.66,San Francisco,Desktop,0
T_1008606,C_00016,2024-11-13 10:26:39.790534,94.96,Mumbai,Tablet,0
T_1008607,C_00338,2024-05-16 16:27:49.957981,190.27,New York,Tablet,0
T_1008608,C_00070,2024-08-02 07:17:13.492307,254.31,New York,Mobile,0
T_1008609,C_00903,2024-09-13 20:32:42.779124,40.0,Mumbai,Tablet,0
T_1008610,C_00278,2024-06-18 04:56:43.311126,183.78,Unknown,Tablet,0
T_1008611,C_00104,2024-11-14 06:50:06.744354,287.37,Mumbai,Mobile,0
T_1008612,C_00846,2024-01-19 14:13:17.796573,63.78,Unknown,Tablet,0
T_1008613,C_00743,2024-08-17 19:16:19.175551,150.26,New York,Desktop,0
T_1008614,C_00279,2024-03-29 21:33:32.493316,137.64,New York,Mobile,0
T_1008615,C_00343,2024-07-20 20:48:53.120700,19.96,Tokyo,Mobile,0
T_1008616,C_00663,2024-08-23 00:10:15.674285,149.95,New York,Desktop,0
T_1008617,C_00145,2024-03-01 12:25:23.910809,211.78,San Francisco,Tablet,0
T_1008618,C_00286,2024-11-14 04:41:18.828224,39.81,San Francisco,Tablet,0
T_1008619,C_00229,2024-02-25 02:41:30.403099,11.07,New York,Tablet,0
T_1008620,C_00179,2024-12-16 19:21:31.131298,172.74,New York,Tablet,0
T_1008621,C_00786,2024-07-18 16:30:02.252734,108.94,Tokyo,Tablet,0
T_1008622,C_00903,2024-07-28 06:06:36.521378,93.36,Tokyo,Desktop,0
T_1008623,C_00596,2024-08-08 23:20:59.466574,184.97,Mumbai,Tablet,0
T_1008624,C_00594,2024-05-30 23:37:52.616671,182.66,Mumbai,Mobile,0
T_1008625,C_00410,2024-10-19 12:41:24.866182,200.9,San Francisco,Mobile,0
T_1008626,C_00490,2024-10-10 04:49:34.118631,1029.93,Unknown,Desktop,1
T_1008627,C_00983,2024-07-27 06:19:45.704537,96.41,Mumbai,Desktop,0
T_1008628,C_00160,2024-06-06 23:39:11.920322,145.53,London,Mobile,0
T_1008629,C_00466,2024-09-03 18:31:42.644417,113.7,San Francisco,Desktop,0
T_1008630,C_00497,2024-04-06 08:13:19.464093,694.56,New York,Emulator,1
T_1008631,C_00652,2024-05-01 22:47:36.298675,91.31,London,Tablet,0
T_1008632,C_00148,2024-01-15 10:05:07.732079,240.14,San Francisco,Tablet,0
T_1008633,C_00301,2024-11-01 21:25:06.095179,278.29,London,Tablet,0
T_1008634,C_00182,2024-02-28 03:27:08.898011,277.54,San Francisco,Mobile,0
T_1008635,C_00872,2024-07-11 18:58:51.852941,235.77,Unknown,Mobile,0
T_1008636,C_00792,2024-03-23 17:03:47.380234,83.13,Tokyo,Desktop,0
T_1008637,C_00540,2024-06-11 23:24:02.380779,296.99,London,Desktop,0
T_1008638,C_00102,2024-01-11 00:50:05.804794,96.44,Unknown,Mobile,0
T_1008639,C_00779,2024-03-12 22:47:52.242577,174.79,Tokyo,Mobile,0
T_1008640,C_00467,2024-10-29 01:32:41.886068,7.29,Mumbai,Mobile,0
T_1008641,C_00516,2024-05-07 15:48:23.276220,200.97,Unknown,Desktop,0
T_1008642,C_00309,2024-01-15 16:52:20.275126,158.79,San Francisco,Desktop,0
T_1008643,C_00263,2024-04-10 11:29:03.948030,104.63,New York,Mobile,0
T_1008644,C_00355,2024-08-28 02:50:30.731518,165.33,New York,Tablet,0
T_1008645,C_00139,2024-04-20 15:45:03.879364,139.59,Mumbai,Desktop,0
T_1008646,C_00263,2024-01-16 08:57:17.297390,142.04,New York,Tablet,0
T_1008647,C_00609,2024-09-24 11:27:44.268988,249.78,San Francisco,Desktop,0
T_1008648,C_00989,2024-04-10 18:31:11.000639,272.84,New York,Tablet,0
T_1008649,C_00330,2024-09-19 23:55:07.413861,34.52,Tokyo,Mobile,0
T_1008650,C_00875,2024-02-17 07:34:47.927719,210.65,London,Tablet,0
T_1008651,C_00184,2024-07-05 14:28:49.491832,287.1,London,Mobile,0
T_1008652,C_00292,2024-01-08 15:58:53.749695,176.12,Mumbai,Desktop,0
T_1008653,C_00254,2024-11-07 10:31:51.308659,2913.23,Unknown,Mobile,1
T_1008654,C_00890,2024-09-10 22:46:10.149239,57.19,Tokyo,Desktop,0
T_1008655,C_00158,2024-07-19 07:34:14.231914,229.37,London,Desktop,0
T_1008656,C_00156,2024-02-28 03:54:03.409391,163.65,Unknown,Mobile,0
T_1008657,C_00355,2024-03-29 20:24:44.360905,180.38,Tokyo,Desktop,0
T_1008658,C_00909,2024-10-01 08:37:13.724559,220.73,New York,Tablet,0
T_1008659,C_00632,2024-05-22 13:04:11.706795,152.86,San Francisco,Tablet,0
T_1008660,C_00086,2024-01-05 21:54:29.006994,2287.71,Tokyo,Mobile,1
T_1008661,C_00119,2024-01-05 03:28:31.903643,299.75,San Francisco,Mobile,0
T_1008662,C_00767,2024-02-19 20:52:34.865395,174.37,Mumbai,Mobile,0
T_1008663,C_00710,2024-05-02 04:45:24.664616,109.44,London,Tablet,0
T_1008664,C_00261,2024-04-16 10:24:21.623329,39.15,London,Tablet,0
T_1008665,C_00624,2024-01-26 07:53:59.840985,283.69,New York,Desktop,0
T_1008666,C_00142,2024-06-13 13:44:13.111886,127.78,Mumbai,Mobile,0
T_1008667,C_00990,2024-11-24 15:04:05.730264,30.59,Mumbai,Tablet,0
T_1008668,C_00832,2024-04-20 19:22:59.651246,184.32,Mumbai,Mobile,0
T_1008669,C_00933,2024-03-10 05:59:09.322819,207.74,Unknown,Desktop,0
T_1008670,C_00342,2024-03-17 20:56:35.366581,251.98,New York,Tablet,0
T_1008671,C_00556,2024-11-02 03:00:15.309495,244.46,San Francisco,Mobile,0
T_1008672,C_00080,2024-07-09 14:26:49.070245,109.68,Mumbai,Mobile,0
T_1008673,C_00995,2024-07-14 17:47:02.978603,55.14,London,Desktop,0
T_1008674,C_00544,2024-12-22 10:18:18.895866,190.37,Unknown,Desktop,0
T_1008675,C_00453,2024-10-03 15:15:17.520361,40.14,Mumbai,Tablet,0
T_1008676,C_00303,2024-02-07 06:27:25.956580,134.15,Mumbai,Tablet,0
T_1008677,C_00100,2024-02-15 17:29:28.980691,251.17,San Francisco,Tablet,0
T_1008678,C_00875,2024-06-27 18:42:32.964977,159.61,Tokyo,Mobile,0
T_1008679,C_00822,2024-03-30 11:38:48.028258,171.79,Mumbai,Tablet,0
T_1008680,C_00497,2024-02-29 00:13:04.432545,35.69,London,Mobile,0
T_1008681,C_00047,2024-10-24 05:18:55.418691,53.14,Tokyo,Desktop,0
T_1008682,C_00875,2024-01-07 10:46:15.363720,217.82,London,Desktop,0
T_1008683,C_00562,2024-01-07 18:34:21.155866,63.04,Tokyo,Mobile,0
T_1008684,C_00344,2024-04-02 14:32:00.030356,173.8,Tokyo,Desktop,0
T_1008685,C_00202,2024-09-27 15:30:25.190607,274.23,Tokyo,Mobile,0
T_1008686,C_00694,2024-10-24 08:23:58.584396,1009.87,Unknown,Tablet,1
T_1008687,C_00843,2024-06-10 19:32:06.756440,2314.19,London,Desktop,1
T_1008688,C_00369,2024-09-15 13:01:25.099876,192.03,New York,Desktop,0
T_1008689,C_00086,2024-09-21 19:47:08.981049,120.8,San Francisco,Desktop,0
T_1008690,C_00323,2024-05-09 00:46:53.424987,157.06,Unknown,Desktop,0
T_1008691,C_00786,2024-06-26 20:34:50.734944,245.2,San Francisco,Mobile,0
T_1008692,C_00856,2024-03-13 11:59:35.961390,213.5,Tokyo,Mobile,0
T_1008693,C_00593,2024-06-14 03:21:25.244656,218.78,Unknown,Mobile,0
T_1008694,C_00690,2024-03-12 13:30:49.776026,131.92,San Francisco,Tablet,0
T_1008695,C_00977,2024-09-07 19:42:36.610753,50.52,New York,Mobile,0
T_1008696,C_00722,2024-10-23 17:19:45.437579,122.17,London,Desktop,0
T_1008697,C_00649,2024-05-05 11:11:17.288261,240.63,London,Desktop,0
T_1008698,C_00031,2024-12-20 07:27:13.772024,1389.95,London,Tablet,1
T_1008699,C_00023,2024-08-22 10:41:19.879315,239.26,Unknown,Tablet,0
T_1008700,C_00004,2024-12-07 18:39:31.124331,226.1,Unknown,Desktop,0
T_1008701,C_00321,2024-10-02 14:59:32.616540,163.32,Tokyo,Tablet,0
T_1008702,C_00807,2024-10-13 17:25:25.808583,151.44,Tokyo,Mobile,0
T_1008703,C_00480,2024-02-03 22:34:33.642564,17.04,San Francisco,Tablet,0
T_1008704,C_00249,2024-05-15 00:42:27.090250,273.15,Tokyo,Desktop,0
T_1008705,C_00499,2024-07-03 22:08:42.502820,137.33,Mumbai,Emulator,1
T_1008706,C_00036,2024-12-26 18:28:03.082891,185.05,New York,Mobile,0
T_1008707,C_00639,2024-10-27 20:57:35.822907,252.22,San Francisco,Tablet,0
T_1008708,C_00101,2024-09-18 14:57:10.243409,297.53,San Francisco,Desktop,0
T_1008709,C_00053,2024-05-31 11:55:53.615498,174.36,New York,Tablet,0
T_1008710,C_00587,2024-06-01 01:09:51.252976,14.76,London,Desktop,0
T_1008711,C_00830,2024-11-14 13:36:04.482825,256.93,San Francisco,Desktop,0
T_1008712,C_00119,2024-09-17 06:13:22.652591,169.02,Unknown,Tablet,0
T_1008713,C_00499,2024-12-21 23:13:31.799287,184.7,San Francisco,Mobile,0
T_1008714,C_00295,2024-01-26 15:35:57.255131,82.16,London,Tablet,0
T_1008715,C_00324,2024-07-28 14:15:45.697282,272.5,New York,Tablet,0
T_1008716,C_00584,2024-03-30 11:24:16.481820,281.04,Tokyo,Desktop,0
T_1008717,C_00472,2024-10-26 08:53:05.331452,239.86,Mumbai,Tablet,0
T_1008718,C_00143,2024-08-04 12:31:51.245004,63.47,Unknown,Tablet,0
T_1008719,C_00806,2024-03-07 23:25:34.499264,11.89,Tokyo,Tablet,0
T_1008720,C_00131,2024-10-04 23:18:19.340030,218.31,Mumbai,Mobile,0
T_1008721,C_00666,2024-10-23 03:43:44.723434,297.94,Mumbai,Desktop,0
T_1008722,C_00664,2024-05-20 05:03:12.708111,71.57,San Francisco,Mobile,0
T_1008723,C_00414,2024-09-20 09:58:44.464426,181.57,New York,Mobile,0
T_1008724,C_00444,2024-11-29 11:36:54.885308,88.62,San Francisco,Desktop,0
